Detailed;;;;;;;
Position X;Position Y;Position Z;Unit;Category;Collection;Time;ID
757,30;878,52;3949,52;um;Spot;Position;1;1057
753,01;889,29;3949,10;um;Spot;Position;1;1058
755,96;893,34;3949,06;um;Spot;Position;1;1059
631,92;916,36;3947,66;um;Spot;Position;1;1060
829,33;821,72;3897,43;um;Spot;Position;1;1061
939,76;825,25;3897,62;um;Spot;Position;1;1062
801,61;831,65;3897,01;um;Spot;Position;1;1063
825,88;832,80;3896,08;um;Spot;Position;1;1064
938,96;833,22;3896,49;um;Spot;Position;1;1065
834,10;837,39;3896,78;um;Spot;Position;1;1066
876,50;844,19;3896,85;um;Spot;Position;1;1067
928,52;853,30;3896,94;um;Spot;Position;1;1068
858,97;856,02;3897,78;um;Spot;Position;1;1069
849,40;864,67;3896,39;um;Spot;Position;1;1070
791,05;877,72;3896,99;um;Spot;Position;1;1071
840,11;897,65;3897,11;um;Spot;Position;1;1072
894,12;898,46;3898,75;um;Spot;Position;1;1073
927,53;900,30;3895,54;um;Spot;Position;1;1074
936,48;908,48;3897,56;um;Spot;Position;1;1075
801,07;912,67;3897,13;um;Spot;Position;1;1076
796,56;913,81;3898,51;um;Spot;Position;1;1077
814,22;922,48;3897,34;um;Spot;Position;1;1078
877,48;937,70;3897,74;um;Spot;Position;1;1079
847,19;798,79;3901,39;um;Spot;Position;1;1080
838,49;826,57;3900,36;um;Spot;Position;1;1081
834,50;845,23;3902,05;um;Spot;Position;1;1082
859,96;847,30;3899,97;um;Spot;Position;1;1083
914,07;847,45;3900,28;um;Spot;Position;1;1084
797,77;850,45;3900,10;um;Spot;Position;1;1085
823,81;853,18;3901,74;um;Spot;Position;1;1086
790,84;855,38;3900,42;um;Spot;Position;1;1087
902,37;859,57;3901,36;um;Spot;Position;1;1088
917,31;861,42;3901,09;um;Spot;Position;1;1089
924,52;863,66;3901,97;um;Spot;Position;1;1090
902,65;866,34;3900,92;um;Spot;Position;1;1091
854,88;866,99;3899,95;um;Spot;Position;1;1092
907,22;866,53;3900,15;um;Spot;Position;1;1093
919,30;883,44;3902,96;um;Spot;Position;1;1094
846,49;895,80;3899,66;um;Spot;Position;1;1095
849,08;903,42;3901,79;um;Spot;Position;1;1096
934,92;914,96;3901,45;um;Spot;Position;1;1097
797,69;921,83;3901,34;um;Spot;Position;1;1098
885,72;929,41;3901,23;um;Spot;Position;1;1099
917,97;932,13;3902,29;um;Spot;Position;1;1100
847,54;795,15;3906,26;um;Spot;Position;1;1101
821,43;804,19;3903,86;um;Spot;Position;1;1102
837,60;817,01;3903,48;um;Spot;Position;1;1103
843,47;818,30;3904,56;um;Spot;Position;1;1104
921,85;857,87;3906,28;um;Spot;Position;1;1105
843,06;862,66;3904,20;um;Spot;Position;1;1107
917,47;868,93;3905,60;um;Spot;Position;1;1108
921,98;873,51;3903,45;um;Spot;Position;1;1109
884,09;874,41;3904,77;um;Spot;Position;1;1110
929,68;875,76;3904,56;um;Spot;Position;1;1111
828,20;877,12;3905,93;um;Spot;Position;1;1112
899,63;876,40;3903,67;um;Spot;Position;1;1113
896,18;877,87;3905,02;um;Spot;Position;1;1114
910,35;880,61;3904,03;um;Spot;Position;1;1115
879,34;882,29;3903,75;um;Spot;Position;1;1116
817,03;883,24;3905,41;um;Spot;Position;1;1117
934,38;883,99;3904,82;um;Spot;Position;1;1119
803,45;884,07;3906,45;um;Spot;Position;1;1120
876,16;885,49;3906,39;um;Spot;Position;1;1121
891,61;890,31;3905,81;um;Spot;Position;1;1122
912,52;892,55;3905,97;um;Spot;Position;1;1123
844,08;904,11;3905,34;um;Spot;Position;1;1124
886,10;907,55;3905,97;um;Spot;Position;1;1125
878,18;909,79;3906,40;um;Spot;Position;1;1126
916,84;909,78;3905,24;um;Spot;Position;1;1127
914,70;914,93;3904,73;um;Spot;Position;1;1128
920,66;916,92;3906,14;um;Spot;Position;1;1129
811,08;919,33;3904,96;um;Spot;Position;1;1130
883,53;920,27;3904,65;um;Spot;Position;1;1131
916,58;920,41;3904,86;um;Spot;Position;1;1132
821,26;928,87;3903,13;um;Spot;Position;1;1133
874,86;929,89;3904,47;um;Spot;Position;1;1134
921,65;936,03;3904,16;um;Spot;Position;1;1135
937,20;936,94;3904,33;um;Spot;Position;1;1136
818,71;938,59;3905,14;um;Spot;Position;1;1137
839,12;805,53;3909,49;um;Spot;Position;1;1138
829,96;807,84;3907,09;um;Spot;Position;1;1139
797,54;824,23;3907,28;um;Spot;Position;1;1140
806,48;826,63;3908,78;um;Spot;Position;1;1141
785,77;832,66;3907,29;um;Spot;Position;1;1142
796,12;835,29;3906,45;um;Spot;Position;1;1143
805,11;840,64;3907,53;um;Spot;Position;1;1144
848,94;841,66;3907,23;um;Spot;Position;1;1145
795,22;844,25;3909,47;um;Spot;Position;1;1146
869,45;847,81;3907,89;um;Spot;Position;1;1147
901,48;848,46;3909,01;um;Spot;Position;1;1148
851,14;852,36;3909,18;um;Spot;Position;1;1149
877,84;853,90;3907,46;um;Spot;Position;1;1150
861,39;854,61;3907,26;um;Spot;Position;1;1151
829,77;862,37;3909,25;um;Spot;Position;1;1152
815,64;864,02;3907,78;um;Spot;Position;1;1153
807,01;866,24;3908,34;um;Spot;Position;1;1154
866,52;873,17;3907,18;um;Spot;Position;1;1155
907,72;882,86;3909,57;um;Spot;Position;1;1157
857,66;884,14;3908,45;um;Spot;Position;1;1158
864,44;883,75;3908,93;um;Spot;Position;1;1159
902,36;894,07;3909,08;um;Spot;Position;1;1160
929,54;895,15;3908,74;um;Spot;Position;1;1161
922,20;896,02;3906,94;um;Spot;Position;1;1162
915,68;899,34;3907,24;um;Spot;Position;1;1163
924,74;899,93;3906,59;um;Spot;Position;1;1164
784,28;903,65;3908,42;um;Spot;Position;1;1165
790,80;907,40;3908,29;um;Spot;Position;1;1166
813,21;911,44;3908,69;um;Spot;Position;1;1167
827,25;915,08;3907,37;um;Spot;Position;1;1168
823,40;916,33;3908,52;um;Spot;Position;1;1169
806,92;919,06;3908,03;um;Spot;Position;1;1170
892,97;919,14;3908,07;um;Spot;Position;1;1171
934,83;921,99;3907,73;um;Spot;Position;1;1172
822,75;923,92;3908,80;um;Spot;Position;1;1173
927,17;927,31;3910,19;um;Spot;Position;1;1174
795,46;927,94;3907,61;um;Spot;Position;1;1175
827,60;933,62;3909,38;um;Spot;Position;1;1176
929,73;938,02;3907,71;um;Spot;Position;1;1177
812,16;811,15;3912,63;um;Spot;Position;1;1178
850,47;812,58;3911,09;um;Spot;Position;1;1179
877,16;835,80;3911,62;um;Spot;Position;1;1180
882,14;838,18;3912,81;um;Spot;Position;1;1181
887,46;846,74;3910,94;um;Spot;Position;1;1182
892,32;847,13;3911,26;um;Spot;Position;1;1183
838,83;850,74;3912,36;um;Spot;Position;1;1184
896,22;853,91;3911,15;um;Spot;Position;1;1185
824,04;858,05;3912,13;um;Spot;Position;1;1186
907,46;859,61;3912,14;um;Spot;Position;1;1187
889,76;861,29;3911,46;um;Spot;Position;1;1188
842,72;867,35;3912,81;um;Spot;Position;1;1189
890,69;866,72;3910,81;um;Spot;Position;1;1190
799,68;875,49;3911,29;um;Spot;Position;1;1191
823,86;875,96;3912,83;um;Spot;Position;1;1192
875,73;875,67;3912,86;um;Spot;Position;1;1193
865,44;880,20;3912,72;um;Spot;Position;1;1194
850,71;881,75;3911,81;um;Spot;Position;1;1195
890,43;884,50;3912,96;um;Spot;Position;1;1196
890,52;888,63;3911,86;um;Spot;Position;1;1197
803,82;890,26;3911,66;um;Spot;Position;1;1198
812,88;891,90;3911,62;um;Spot;Position;1;1199
860,90;897,95;3911,78;um;Spot;Position;1;1200
802,50;898,72;3912,85;um;Spot;Position;1;1201
877,04;902,08;3911,52;um;Spot;Position;1;1203
874,50;907,30;3912,71;um;Spot;Position;1;1204
816,54;908,66;3911,77;um;Spot;Position;1;1205
934,95;907,73;3914,42;um;Spot;Position;1;1206
867,79;910,37;3912,50;um;Spot;Position;1;1207
924,59;909,92;3910,50;um;Spot;Position;1;1208
886,77;914,17;3911,05;um;Spot;Position;1;1209
857,00;923,10;3912,35;um;Spot;Position;1;1210
832,84;926,13;3911,30;um;Spot;Position;1;1211
814,39;927,65;3911,26;um;Spot;Position;1;1212
911,13;926,47;3911,06;um;Spot;Position;1;1213
936,31;929,05;3911,15;um;Spot;Position;1;1215
924,53;931,06;3911,76;um;Spot;Position;1;1216
806,23;932,30;3910,51;um;Spot;Position;1;1217
846,08;934,88;3913,07;um;Spot;Position;1;1218
861,05;937,79;3913,24;um;Spot;Position;1;1219
805,12;815,27;3916,33;um;Spot;Position;1;1220
933,43;821,06;3914,02;um;Spot;Position;1;1221
816,75;822,26;3915,32;um;Spot;Position;1;1222
833,80;825,39;3916,20;um;Spot;Position;1;1223
810,55;830,39;3914,44;um;Spot;Position;1;1224
837,75;831,42;3914,97;um;Spot;Position;1;1225
935,48;852,15;3916,04;um;Spot;Position;1;1226
855,45;863,35;3914,37;um;Spot;Position;1;1227
878,83;863,75;3916,26;um;Spot;Position;1;1228
821,79;864,24;3916,62;um;Spot;Position;1;1229
852,13;866,74;3916,77;um;Spot;Position;1;1230
926,43;866,83;3914,78;um;Spot;Position;1;1231
813,85;871,84;3915,79;um;Spot;Position;1;1232
842,79;875,93;3916,18;um;Spot;Position;1;1233
857,54;875,32;3916,64;um;Spot;Position;1;1234
882,22;895,14;3915,74;um;Spot;Position;1;1235
808,06;897,49;3915,50;um;Spot;Position;1;1236
869,39;901,60;3915,10;um;Spot;Position;1;1237
847,30;939,90;3915,81;um;Spot;Position;1;1239
912,47;783,82;3918,51;um;Spot;Position;1;1240
853,72;803,82;3918,11;um;Spot;Position;1;1241
847,09;806,88;3919,52;um;Spot;Position;1;1242
904,84;809,26;3917,51;um;Spot;Position;1;1243
937,11;809,90;3918,43;um;Spot;Position;1;1244
803,54;822,09;3919,73;um;Spot;Position;1;1245
918,68;836,40;3919,70;um;Spot;Position;1;1246
840,33;847,86;3920,30;um;Spot;Position;1;1247
828,96;851,15;3919,29;um;Spot;Position;1;1248
819,41;853,36;3918,71;um;Spot;Position;1;1249
866,42;855,71;3920,16;um;Spot;Position;1;1250
876,99;859,11;3919,42;um;Spot;Position;1;1251
862,45;861,79;3917,53;um;Spot;Position;1;1252
911,96;869,81;3918,57;um;Spot;Position;1;1253
851,80;872,91;3919,76;um;Spot;Position;1;1254
892,12;875,54;3918,62;um;Spot;Position;1;1255
918,32;877,05;3920,04;um;Spot;Position;1;1256
810,90;877,76;3920,26;um;Spot;Position;1;1257
817,48;878,34;3920,24;um;Spot;Position;1;1258
877,16;878,16;3918,61;um;Spot;Position;1;1259
875,95;882,99;3919,94;um;Spot;Position;1;1260
887,74;882,57;3919,62;um;Spot;Position;1;1261
870,77;890,59;3919,55;um;Spot;Position;1;1262
877,54;890,78;3919,79;um;Spot;Position;1;1263
900,24;890,83;3919,21;um;Spot;Position;1;1264
903,67;892,19;3917,35;um;Spot;Position;1;1265
877,87;899,04;3920,14;um;Spot;Position;1;1266
846,32;900,65;3919,82;um;Spot;Position;1;1267
802,32;907,13;3918,10;um;Spot;Position;1;1268
786,23;912,63;3920,84;um;Spot;Position;1;1269
860,59;918,11;3917,75;um;Spot;Position;1;1270
897,43;918,15;3919,10;um;Spot;Position;1;1271
932,15;920,14;3920,19;um;Spot;Position;1;1272
920,91;919,97;3919,09;um;Spot;Position;1;1273
901,21;922,34;3919,45;um;Spot;Position;1;1274
798,53;922,95;3918,73;um;Spot;Position;1;1276
872,73;923,68;3918,85;um;Spot;Position;1;1277
908,05;923,13;3919,44;um;Spot;Position;1;1278
805,53;924,68;3918,27;um;Spot;Position;1;1279
930,33;931,41;3919,95;um;Spot;Position;1;1280
924,86;936,65;3920,44;um;Spot;Position;1;1281
851,31;816,09;3923,18;um;Spot;Position;1;1282
867,29;820,69;3923,48;um;Spot;Position;1;1283
870,85;823,97;3924,41;um;Spot;Position;1;1284
802,15;825,17;3923,90;um;Spot;Position;1;1285
827,46;824,97;3923,38;um;Spot;Position;1;1286
823,96;838,96;3922,97;um;Spot;Position;1;1287
846,40;840,24;3923,45;um;Spot;Position;1;1288
923,31;840,29;3923,45;um;Spot;Position;1;1289
924,18;843,38;3923,16;um;Spot;Position;1;1290
822,84;845,12;3921,34;um;Spot;Position;1;1291
878,26;848,86;3924,28;um;Spot;Position;1;1292
803,01;865,29;3923,36;um;Spot;Position;1;1293
841,10;869,33;3921,81;um;Spot;Position;1;1294
871,93;870,71;3922,25;um;Spot;Position;1;1295
922,74;870,73;3922,73;um;Spot;Position;1;1296
879,50;872,94;3922,27;um;Spot;Position;1;1297
825,65;873,96;3921,59;um;Spot;Position;1;1298
862,56;882,28;3923,29;um;Spot;Position;1;1299
895,07;881,53;3922,17;um;Spot;Position;1;1300
934,08;890,75;3924,39;um;Spot;Position;1;1301
787,58;904,27;3923,36;um;Spot;Position;1;1302
793,97;908,47;3924,37;um;Spot;Position;1;1303
896,71;909,32;3923,16;um;Spot;Position;1;1304
908,14;914,85;3922,85;um;Spot;Position;1;1306
838,26;923,38;3921,85;um;Spot;Position;1;1307
930,04;926,95;3921,00;um;Spot;Position;1;1308
820,35;928,91;3922,31;um;Spot;Position;1;1309
906,27;930,75;3923,90;um;Spot;Position;1;1310
814,84;935,20;3921,33;um;Spot;Position;1;1311
828,89;937,46;3922,62;um;Spot;Position;1;1312
826,39;813,22;3926,77;um;Spot;Position;1;1313
877,45;818,05;3927,26;um;Spot;Position;1;1314
829,34;819,60;3925,78;um;Spot;Position;1;1315
818,80;820,99;3928,18;um;Spot;Position;1;1316
818,80;831,95;3926,98;um;Spot;Position;1;1317
834,51;832,67;3926,48;um;Spot;Position;1;1318
796,28;835,22;3925,85;um;Spot;Position;1;1319
908,64;837,72;3927,27;um;Spot;Position;1;1320
846,66;844,18;3925,13;um;Spot;Position;1;1321
867,16;843,28;3928,27;um;Spot;Position;1;1322
837,05;847,71;3926,80;um;Spot;Position;1;1323
883,35;857,55;3924,84;um;Spot;Position;1;1324
856,08;866,30;3925,94;um;Spot;Position;1;1325
865,79;865,92;3924,73;um;Spot;Position;1;1326
897,14;865,52;3925,40;um;Spot;Position;1;1327
825,03;866,85;3926,79;um;Spot;Position;1;1328
887,81;867,46;3925,17;um;Spot;Position;1;1329
816,41;873,64;3926,67;um;Spot;Position;1;1330
812,23;878,96;3927,63;um;Spot;Position;1;1331
830,69;880,68;3927,50;um;Spot;Position;1;1332
810,07;885,24;3926,74;um;Spot;Position;1;1333
938,84;897,52;3926,10;um;Spot;Position;1;1334
818,03;899,15;3928,16;um;Spot;Position;1;1335
821,82;917,26;3926,75;um;Spot;Position;1;1336
915,02;924,49;3927,45;um;Spot;Position;1;1337
938,52;810,58;3931,18;um;Spot;Position;1;1338
870,20;815,05;3929,46;um;Spot;Position;1;1339
835,19;818,51;3928,75;um;Spot;Position;1;1340
806,28;826,82;3928,94;um;Spot;Position;1;1341
831,87;827,71;3931,66;um;Spot;Position;1;1343
902,64;828,34;3928,82;um;Spot;Position;1;1344
903,92;833,96;3931,41;um;Spot;Position;1;1345
789,16;835,84;3930,67;um;Spot;Position;1;1346
932,04;835,48;3930,56;um;Spot;Position;1;1347
870,03;836,28;3930,84;um;Spot;Position;1;1348
828,54;838,52;3930,25;um;Spot;Position;1;1349
803,49;840,60;3929,34;um;Spot;Position;1;1350
810,84;844,36;3930,30;um;Spot;Position;1;1351
806,89;847,62;3929,75;um;Spot;Position;1;1352
923,22;848,46;3930,80;um;Spot;Position;1;1353
826,13;860,19;3931,15;um;Spot;Position;1;1354
808,96;864,53;3929,43;um;Spot;Position;1;1355
847,29;881,79;3929,16;um;Spot;Position;1;1356
802,92;885,09;3931,05;um;Spot;Position;1;1357
908,22;884,94;3930,03;um;Spot;Position;1;1358
824,32;886,11;3930,07;um;Spot;Position;1;1359
891,33;887,25;3928,65;um;Spot;Position;1;1360
894,61;893,85;3928,77;um;Spot;Position;1;1361
897,60;894,80;3929,24;um;Spot;Position;1;1362
784,17;896,64;3929,36;um;Spot;Position;1;1363
931,94;898,81;3931,27;um;Spot;Position;1;1364
838,10;921,62;3929,77;um;Spot;Position;1;1365
909,81;926,00;3928,78;um;Spot;Position;1;1366
938,96;785,13;3934,50;um;Spot;Position;1;1367
826,85;809,99;3934,56;um;Spot;Position;1;1368
932,59;820,54;3933,44;um;Spot;Position;1;1369
876,96;830,11;3933,68;um;Spot;Position;1;1370
852,51;834,42;3934,31;um;Spot;Position;1;1371
909,95;833,61;3935,34;um;Spot;Position;1;1372
877,12;834,69;3934,47;um;Spot;Position;1;1373
885,24;841,63;3934,31;um;Spot;Position;1;1374
843,82;848,97;3934,21;um;Spot;Position;1;1375
878,01;849,30;3934,90;um;Spot;Position;1;1376
934,44;851,80;3933,45;um;Spot;Position;1;1377
818,58;854,47;3932,57;um;Spot;Position;1;1378
903,26;867,15;3932,56;um;Spot;Position;1;1379
804,48;876,88;3932,43;um;Spot;Position;1;1380
823,58;877,66;3932,44;um;Spot;Position;1;1381
929,65;880,66;3934,12;um;Spot;Position;1;1382
915,07;889,79;3934,37;um;Spot;Position;1;1383
813,88;921,91;3932,67;um;Spot;Position;1;1384
827,83;923,85;3932,03;um;Spot;Position;1;1385
883,76;935,53;3932,70;um;Spot;Position;1;1386
932,53;794,18;3937,84;um;Spot;Position;1;1387
832,97;802,27;3935,90;um;Spot;Position;1;1388
911,20;811,54;3936,76;um;Spot;Position;1;1389
915,37;816,41;3935,87;um;Spot;Position;1;1390
804,35;818,00;3937,72;um;Spot;Position;1;1391
830,11;820,25;3938,84;um;Spot;Position;1;1392
907,81;820,57;3939,05;um;Spot;Position;1;1393
813,66;862,99;3937,83;um;Spot;Position;1;1394
827,91;874,45;3937,33;um;Spot;Position;1;1395
810,47;875,61;3939,08;um;Spot;Position;1;1396
796,47;883,26;3939,07;um;Spot;Position;1;1397
790,20;884,77;3937,55;um;Spot;Position;1;1398
929,29;886,28;3937,71;um;Spot;Position;1;1399
816,66;887,93;3937,04;um;Spot;Position;1;1400
836,01;889,91;3935,98;um;Spot;Position;1;1401
912,66;899,22;3936,32;um;Spot;Position;1;1402
809,66;900,48;3938,07;um;Spot;Position;1;1403
892,65;905,24;3936,12;um;Spot;Position;1;1404
826,11;919,81;3937,95;um;Spot;Position;1;1405
862,33;919,22;3938,48;um;Spot;Position;1;1406
904,94;920,59;3935,99;um;Spot;Position;1;1407
915,94;924,71;3937,70;um;Spot;Position;1;1408
836,66;808,51;3940,35;um;Spot;Position;1;1409
927,78;810,62;3941,98;um;Spot;Position;1;1410
895,63;818,13;3941,75;um;Spot;Position;1;1411
912,54;824,27;3941,53;um;Spot;Position;1;1412
927,92;830,04;3940,87;um;Spot;Position;1;1413
829,61;837,48;3939,87;um;Spot;Position;1;1414
882,13;846,54;3939,81;um;Spot;Position;1;1415
922,41;847,91;3942,18;um;Spot;Position;1;1416
882,40;858,92;3939,48;um;Spot;Position;1;1417
794,20;863,11;3941,85;um;Spot;Position;1;1418
796,84;866,01;3940,99;um;Spot;Position;1;1419
855,87;865,28;3940,45;um;Spot;Position;1;1420
793,93;868,53;3940,87;um;Spot;Position;1;1421
803,22;876,15;3941,65;um;Spot;Position;1;1422
797,13;891,75;3940,42;um;Spot;Position;1;1423
825,42;893,06;3940,69;um;Spot;Position;1;1424
817,22;897,76;3941,59;um;Spot;Position;1;1425
799,16;898,52;3941,57;um;Spot;Position;1;1426
889,69;901,80;3940,69;um;Spot;Position;1;1427
892,90;900,91;3940,63;um;Spot;Position;1;1428
920,44;908,66;3939,32;um;Spot;Position;1;1429
846,46;910,14;3942,18;um;Spot;Position;1;1430
836,90;919,17;3940,15;um;Spot;Position;1;1431
855,31;924,36;3940,84;um;Spot;Position;1;1432
846,19;932,91;3939,31;um;Spot;Position;1;1433
896,62;809,76;3943,61;um;Spot;Position;1;1434
938,39;814,32;3944,75;um;Spot;Position;1;1435
885,24;815,90;3944,37;um;Spot;Position;1;1436
836,69;819,38;3945,51;um;Spot;Position;1;1437
927,47;818,85;3944,21;um;Spot;Position;1;1438
886,98;824,78;3945,75;um;Spot;Position;1;1439
825,70;864,78;3943,21;um;Spot;Position;1;1440
853,72;875,55;3944,47;um;Spot;Position;1;1441
825,58;879,34;3944,88;um;Spot;Position;1;1442
848,67;883,01;3943,78;um;Spot;Position;1;1443
933,11;886,33;3945,02;um;Spot;Position;1;1444
846,85;887,32;3946,14;um;Spot;Position;1;1445
933,41;897,71;3943,58;um;Spot;Position;1;1446
860,23;905,21;3945,32;um;Spot;Position;1;1447
785,43;909,09;3942,93;um;Spot;Position;1;1448
807,72;912,53;3945,22;um;Spot;Position;1;1449
928,08;912,16;3944,80;um;Spot;Position;1;1450
796,42;917,72;3945,26;um;Spot;Position;1;1451
930,46;930,68;3943,62;um;Spot;Position;1;1452
932,31;933,18;3943,41;um;Spot;Position;1;1453
877,74;817,64;3948,35;um;Spot;Position;1;1454
838,57;821,89;3947,96;um;Spot;Position;1;1455
933,33;822,46;3949,17;um;Spot;Position;1;1456
878,13;828,85;3948,36;um;Spot;Position;1;1457
817,74;839,08;3949,07;um;Spot;Position;1;1458
792,34;839,90;3949,18;um;Spot;Position;1;1459
912,31;841,47;3948,38;um;Spot;Position;1;1460
900,50;846,12;3949,14;um;Spot;Position;1;1461
819,90;866,75;3947,44;um;Spot;Position;1;1462
803,08;892,04;3946,58;um;Spot;Position;1;1463
902,70;895,61;3947,42;um;Spot;Position;1;1464
936,72;903,01;3948,49;um;Spot;Position;1;1465
879,84;905,05;3948,05;um;Spot;Position;1;1466
799,11;910,11;3948,31;um;Spot;Position;1;1467
860,61;912,59;3948,07;um;Spot;Position;1;1468
910,86;915,52;3947,31;um;Spot;Position;1;1469
919,38;805,83;3953,07;um;Spot;Position;1;1470
929,82;821,66;3952,09;um;Spot;Position;1;1471
919,58;822,78;3953,46;um;Spot;Position;1;1472
846,53;834,01;3952,40;um;Spot;Position;1;1473
909,86;848,43;3951,08;um;Spot;Position;1;1474
939,00;849,17;3952,77;um;Spot;Position;1;1475
855,65;855,87;3952,57;um;Spot;Position;1;1476
924,49;859,94;3953,26;um;Spot;Position;1;1477
919,92;866,12;3952,01;um;Spot;Position;1;1478
923,06;873,58;3953,27;um;Spot;Position;1;1479
919,66;880,06;3951,61;um;Spot;Position;1;1480
922,79;880,89;3952,20;um;Spot;Position;1;1481
927,32;881,01;3950,90;um;Spot;Position;1;1482
833,92;884,57;3952,27;um;Spot;Position;1;1483
900,54;886,50;3952,12;um;Spot;Position;1;1484
905,29;890,85;3952,97;um;Spot;Position;1;1485
814,61;891,62;3951,99;um;Spot;Position;1;1486
896,97;892,25;3951,03;um;Spot;Position;1;1487
911,23;898,18;3951,55;um;Spot;Position;1;1488
898,09;900,44;3952,61;um;Spot;Position;1;1489
900,97;909,00;3952,62;um;Spot;Position;1;1490
804,78;915,71;3952,34;um;Spot;Position;1;1491
858,88;918,60;3951,96;um;Spot;Position;1;1492
824,03;932,16;3950,29;um;Spot;Position;1;1493
833,44;932,30;3952,78;um;Spot;Position;1;1494
859,61;933,42;3950,73;um;Spot;Position;1;1495
989,68;786,45;3899,01;um;Spot;Position;1;1496
972,83;797,26;3898,59;um;Spot;Position;1;1497
1062,06;797,51;3896,91;um;Spot;Position;1;1498
1053,09;801,09;3899,13;um;Spot;Position;1;1499
1091,10;807,53;3898,71;um;Spot;Position;1;1500
1058,22;808,12;3897,60;um;Spot;Position;1;1501
1035,92;812,27;3897,36;um;Spot;Position;1;1502
978,54;813,90;3897,15;um;Spot;Position;1;1503
1080,01;814,22;3897,13;um;Spot;Position;1;1504
948,68;817,21;3897,22;um;Spot;Position;1;1505
1023,57;817,59;3896,48;um;Spot;Position;1;1506
976,78;819,94;3895,52;um;Spot;Position;1;1507
972,57;823,35;3897,22;um;Spot;Position;1;1508
1015,56;823,31;3897,26;um;Spot;Position;1;1509
1053,42;824,24;3898,18;um;Spot;Position;1;1510
994,49;832,48;3897,39;um;Spot;Position;1;1511
1001,76;834,38;3897,90;um;Spot;Position;1;1512
1011,01;847,41;3896,11;um;Spot;Position;1;1513
1035,27;860,12;3898,11;um;Spot;Position;1;1514
941,42;863,73;3896,82;um;Spot;Position;1;1515
973,75;869,16;3898,63;um;Spot;Position;1;1516
982,94;872,94;3895,82;um;Spot;Position;1;1517
1021,11;914,40;3897,65;um;Spot;Position;1;1518
974,25;918,20;3896,60;um;Spot;Position;1;1519
1017,82;920,80;3897,69;um;Spot;Position;1;1520
977,71;925,69;3897,22;um;Spot;Position;1;1521
1047,00;935,99;3896,45;um;Spot;Position;1;1522
945,15;788,85;3899,83;um;Spot;Position;1;1523
989,79;796,98;3902,13;um;Spot;Position;1;1524
1020,08;803,51;3902,13;um;Spot;Position;1;1525
1065,71;808,92;3901,01;um;Spot;Position;1;1526
1015,18;812,41;3900,91;um;Spot;Position;1;1527
1081,96;811,57;3901,43;um;Spot;Position;1;1528
1093,58;814,73;3900,89;um;Spot;Position;1;1529
1089,62;819,86;3899,89;um;Spot;Position;1;1530
1007,04;820,75;3901,43;um;Spot;Position;1;1531
967,75;821,70;3899,83;um;Spot;Position;1;1532
974,78;831,44;3901,16;um;Spot;Position;1;1533
1091,42;835,36;3901,14;um;Spot;Position;1;1534
965,10;836,63;3901,72;um;Spot;Position;1;1535
1024,45;854,25;3901,30;um;Spot;Position;1;1536
1050,86;862,24;3899,32;um;Spot;Position;1;1537
980,73;867,43;3899,24;um;Spot;Position;1;1538
968,96;900,31;3900,21;um;Spot;Position;1;1539
1000,04;903,78;3901,23;um;Spot;Position;1;1540
995,93;905,00;3900,64;um;Spot;Position;1;1541
1062,55;905,29;3901,37;um;Spot;Position;1;1542
965,79;908,90;3901,07;um;Spot;Position;1;1543
948,01;910,33;3902,67;um;Spot;Position;1;1544
1096,39;917,03;3902,53;um;Spot;Position;1;1545
953,94;922,32;3901,08;um;Spot;Position;1;1546
958,78;925,81;3899,62;um;Spot;Position;1;1547
972,23;926,35;3900,55;um;Spot;Position;1;1548
994,43;929,30;3902,53;um;Spot;Position;1;1549
999,57;930,37;3900,41;um;Spot;Position;1;1550
995,38;791,93;3904,91;um;Spot;Position;1;1551
968,64;803,46;3903,31;um;Spot;Position;1;1552
1072,63;807,24;3903,24;um;Spot;Position;1;1553
1070,35;818,77;3905,03;um;Spot;Position;1;1554
967,46;827,14;3903,86;um;Spot;Position;1;1555
1034,75;826,46;3904,92;um;Spot;Position;1;1556
1077,64;834,03;3905,94;um;Spot;Position;1;1557
1096,38;841,16;3904,87;um;Spot;Position;1;1558
978,21;850,16;3903,73;um;Spot;Position;1;1559
971,14;859,64;3904,39;um;Spot;Position;1;1560
961,66;865,68;3905,95;um;Spot;Position;1;1561
1054,25;869,33;3905,53;um;Spot;Position;1;1562
957,12;870,92;3904,01;um;Spot;Position;1;1563
1047,22;877,66;3905,32;um;Spot;Position;1;1564
1077,33;886,73;3904,82;um;Spot;Position;1;1565
1074,29;892,77;3903,19;um;Spot;Position;1;1566
1084,27;898,24;3903,47;um;Spot;Position;1;1567
993,40;912,81;3904,14;um;Spot;Position;1;1568
1063,61;914,16;3905,73;um;Spot;Position;1;1569
1020,61;914,95;3905,69;um;Spot;Position;1;1570
1069,34;915,84;3903,54;um;Spot;Position;1;1571
949,47;922,87;3903,18;um;Spot;Position;1;1572
1048,92;929,76;3904,16;um;Spot;Position;1;1573
954,31;935,36;3905,07;um;Spot;Position;1;1574
1002,13;936,03;3905,98;um;Spot;Position;1;1575
1054,66;783,96;3908,44;um;Spot;Position;1;1576
979,67;802,24;3909,08;um;Spot;Position;1;1577
988,02;802,77;3906,69;um;Spot;Position;1;1578
976,48;811,86;3908,58;um;Spot;Position;1;1579
1036,37;812,80;3907,65;um;Spot;Position;1;1580
